MGB043	GBM	Acetate synthesis I	(K00656,(K00169+K00170+K00171+K00172),K03737) (K00625,K13788,K15024) K00925 
MGB044	GBM	Acetate synthesis II	(K00656,(K00169+K00170+K00171+K00172),K03737) K01905 
MGB045	GBM	Acetate synthesis III	(K00656,(K00169+K00170+K00171+K00172),K03737) K18118 
MGB046	GBM	Acetate synthesis IV	K01568 K14519 
MGB047	GBM	Acetate degradation	(K01895,bactNOG00947,bactNOG01259) 
MGB048	GBM	Propionate synthesis I	K13923 (K00932,K19697) 
MGB049	GBM	Tryptophan degradation	(K01667,TIGR02617,bactNOG02881) 
MGB050	GBM	Glutamate degradation I	(K00260,K15371,K00261) K00109 ((K01039+K01040)) K01615 
MGB051	GBM	Glutamate degradation II	((K01846+K19268)) K04835 
MGB052	GBM	Butyrate synthesis I	K00248 K00634 K00929 
MGB053	GBM	Butyrate synthesis II	K00248 ((K01034+K01035),K19709) 
MGB054	GBM	Propionate synthesis II	K01026 
MGB055	GBM	Propionate synthesis III	(K01847,(K01849+K01848),K11942) K05606 ((K03416+K17489+K17490)) 
MGB056	GBM	Propionate degradation I	K01908 K01659 K01720 K01682 K03417 
